bin_start_ns,bin_end_ns,bin_mid_us,pause_events,resume_events,net_pause_events,active_paused_ports,ports_with_event,overall_cluster_throughput_gbps,pipeline_cluster_throughput_gbps,pipeline_hotspot_touch_cluster_throughput_gbps,pipeline_non_hotspot_cluster_throughput_gbps,alltoall_cluster_throughput_gbps
270000,280000,275.0,0,0,0,0,0,275.2,275.2,76.0,199.2,0.0
280000,290000,285.0,0,0,0,0,0,440.0,440.0,119.2,320.8,0.0
290000,300000,295.0,0,0,0,0,0,572.8,572.8,157.6,415.2,0.0
300000,310000,305.0,0,0,0,0,0,566.4,566.4,154.4,412.0,0.0
310000,320000,315.0,0,0,0,0,0,984.0,984.0,268.0,716.0,0.0
320000,330000,325.0,0,0,0,0,0,873.6,873.6,240.8,632.8,0.0
330000,340000,335.0,0,0,0,0,0,977.6,977.6,265.6,712.0,0.0
340000,350000,345.0,0,0,0,0,0,1483.2,1483.2,405.6,1077.6,0.0
350000,360000,355.0,0,0,0,0,0,30.656,30.656,13.7216,16.9344,0.0
360000,370000,365.0,0,0,0,0,0,51.2,51.2,25.6,25.6,0.0
370000,380000,375.0,0,0,0,0,0,52.8,52.8,26.4,26.4,0.0
380000,390000,385.0,0,0,0,0,0,38.4,38.4,19.2,19.2,0.0
390000,400000,395.0,0,0,0,0,0,68.8,68.8,34.4,34.4,0.0
400000,410000,405.0,0,0,0,0,0,0.2304,0.2304,0.1152,0.1152,0.0
410000,420000,415.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
420000,430000,425.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
430000,440000,435.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
440000,450000,445.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
450000,460000,455.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
460000,470000,465.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
470000,480000,475.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
480000,490000,485.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
490000,500000,495.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
500000,510000,505.0,0,0,0,0,0,209.6,75.2,20.0,55.2,134.4
510000,520000,515.0,0,0,0,0,0,581.6,198.4,38.4,160.0,383.2
520000,530000,525.0,0,0,0,0,0,921.6,252.0,52.8,199.2,669.6
530000,540000,535.0,0,0,0,0,0,1059.2,367.2,46.4,320.8,692.0
540000,550000,545.0,0,0,0,0,0,1153.6,448.0,32.8,415.2,705.6
550000,560000,555.0,0,0,0,0,0,1151.2,444.0,32.0,412.0,707.2
560000,570000,565.0,0,0,0,0,0,1454.4,744.0,28.8,715.2,710.4
570000,580000,575.0,0,0,0,0,0,1372.8,661.6,28.0,633.6,711.2
580000,590000,585.0,0,0,0,0,0,1449.6,736.0,24.0,712.0,713.6
590000,600000,595.0,0,0,0,0,0,1813.6,1097.6,21.6,1076.0,716.0
600000,610000,605.0,0,0,0,0,0,756.1344,40.1344,21.6,18.5344,716.0
610000,620000,615.0,0,0,0,0,0,762.4,44.0,18.4,25.6,718.4
620000,630000,625.0,0,0,0,0,0,764.0,43.2,17.6,25.6,720.8
630000,640000,635.0,0,0,0,0,0,756.8,38.4,18.4,20.0,718.4
640000,650000,645.0,0,0,0,0,0,772.0,53.6,19.2,34.4,718.4
650000,660000,655.0,0,0,0,0,0,736.9152,16.9152,16.8,0.1152,720.0
660000,670000,665.0,0,0,0,0,0,736.8,16.0,16.0,0.0,720.8
670000,680000,675.0,0,0,0,0,0,737.6,19.2,19.2,0.0,718.4
680000,690000,685.0,0,0,0,0,0,737.6,16.0,16.0,0.0,721.6
690000,700000,695.0,0,0,0,0,0,736.9152,14.5152,14.5152,0.0,722.4
700000,710000,705.0,0,0,0,0,0,735.2,5.6,5.6,0.0,729.6
710000,720000,715.0,0,0,0,0,0,736.8,5.6,5.6,0.0,731.2
720000,730000,725.0,0,0,0,0,0,736.0,3.2,3.2,0.0,732.8
730000,740000,735.0,0,0,0,0,0,736.0,4.8,4.8,0.0,731.2
740000,750000,745.0,0,0,0,0,0,736.8,4.8,4.8,0.0,732.0
750000,760000,755.0,0,0,0,0,0,792.0,62.4,7.2,55.2,729.6
760000,770000,765.0,0,0,0,0,0,896.0,168.8,8.8,160.0,727.2
770000,780000,775.0,0,0,0,0,0,936.8,212.0,12.8,199.2,724.8
780000,790000,785.0,0,0,0,0,0,1057.6,328.8,8.0,320.8,728.8
790000,800000,795.0,0,0,0,0,0,1151.2,425.6,10.4,415.2,725.6
800000,810000,805.0,0,0,0,0,0,1149.6,423.2,11.2,412.0,726.4
810000,820000,815.0,0,0,0,0,0,1453.6,725.6,9.6,716.0,728.0
820000,830000,825.0,0,0,0,0,0,1369.6,645.6,12.8,632.8,724.0
830000,840000,835.0,0,0,0,0,0,1448.0,725.6,13.6,712.0,722.4
840000,850000,845.0,0,0,0,0,0,1815.2,1085.6,8.0,1077.6,729.6
850000,860000,855.0,0,0,0,0,0,753.7344,32.1344,15.2,16.9344,721.6
860000,870000,865.0,0,0,0,0,0,762.4,40.8,15.2,25.6,721.6
870000,880000,875.0,0,0,0,0,0,764.0,32.0,6.4,25.6,732.0
880000,890000,885.0,0,0,0,0,0,757.6,36.8,16.8,20.0,720.8
890000,900000,895.0,0,0,0,0,0,768.8,50.4,16.0,34.4,718.4
900000,910000,905.0,0,0,0,0,0,736.1152,7.3152,7.2,0.1152,728.8
910000,920000,915.0,0,0,0,0,0,740.0,18.4,18.4,0.0,721.6
920000,930000,925.0,0,0,0,0,0,735.2,12.8,12.8,0.0,722.4
930000,940000,935.0,0,0,0,0,0,736.0,12.8,12.8,0.0,723.2
940000,950000,945.0,0,0,0,0,0,737.6,16.8,16.8,0.0,720.8
950000,960000,955.0,0,0,0,0,0,736.8,9.6,9.6,0.0,727.2
960000,970000,965.0,0,0,0,0,0,736.8,20.0,20.0,0.0,716.8
970000,980000,975.0,0,0,0,0,0,737.6,8.0,8.0,0.0,729.6
980000,990000,985.0,0,0,0,0,0,736.8,19.2,19.2,0.0,717.6
990000,1000000,995.0,0,0,0,0,0,737.6,11.2,11.2,0.0,726.4
1000000,1010000,1005.0,0,0,0,0,0,793.6,76.0,20.8,55.2,717.6
1010000,1020000,1015.0,0,0,0,0,0,896.0,172.8,12.8,160.0,723.2
1020000,1030000,1025.0,0,0,0,0,0,938.4,226.4,27.2,199.2,712.0
1030000,1040000,1035.0,0,0,0,0,0,1059.2,333.6,12.8,320.8,725.6
1040000,1050000,1045.0,0,0,0,0,0,1151.2,436.0,20.8,415.2,715.2
1050000,1060000,1055.0,0,0,0,0,0,1150.4,433.6,21.6,412.0,716.8
1060000,1070000,1065.0,0,0,0,0,0,1453.6,731.2,16.0,715.2,722.4
1070000,1080000,1075.0,0,0,0,0,0,1370.4,656.8,23.2,633.6,713.6
1080000,1090000,1085.0,0,0,0,0,0,1450.4,730.4,18.4,712.0,720.0
1090000,1100000,1095.0,0,0,0,0,0,1814.4,1094.4,18.4,1076.0,720.0
1100000,1110000,1105.0,0,0,0,0,0,753.7344,36.9344,19.2,17.7344,716.8
1110000,1120000,1115.0,0,0,0,0,0,764.8,48.8,22.4,26.4,716.0
1120000,1130000,1125.0,0,0,0,0,0,764.0,45.6,20.8,24.8,718.4
1130000,1140000,1135.0,0,0,0,0,0,756.0,35.2,14.4,20.8,720.8
1140000,1150000,1145.0,0,0,0,0,0,773.6,59.2,24.8,34.4,714.4
1150000,1160000,1155.0,0,0,0,0,0,738.5152,20.9152,20.8,0.1152,717.6
1160000,1170000,1165.0,0,0,0,0,0,736.0,16.8,16.8,0.0,719.2
1170000,1180000,1175.0,0,0,0,0,0,739.2,23.2,23.2,0.0,716.0
1180000,1190000,1185.0,0,0,0,0,0,738.4,19.2,19.2,0.0,719.2
1190000,1200000,1195.0,0,0,0,0,0,736.0,16.8,16.8,0.0,719.2
1200000,1210000,1205.0,0,0,0,0,0,738.5152,21.7152,21.7152,0.0,716.8
1210000,1220000,1215.0,0,0,0,0,0,738.4,9.6,9.6,0.0,728.8
1220000,1230000,1225.0,0,0,0,0,0,735.2,12.0,12.0,0.0,723.2
1230000,1240000,1235.0,0,0,0,0,0,738.4,22.4,22.4,0.0,716.0
1240000,1250000,1245.0,0,0,0,0,0,737.6,9.6,9.6,0.0,728.0
1250000,1260000,1255.0,0,0,0,0,0,789.6,68.8,13.6,55.2,720.8
1260000,1270000,1265.0,0,0,0,0,0,900.8,188.8,28.8,160.0,712.0
1270000,1280000,1275.0,0,0,0,0,0,935.2,212.0,12.8,199.2,723.2
1280000,1290000,1285.0,0,0,0,0,0,1056.8,336.8,16.0,320.8,720.0
1290000,1300000,1295.0,0,0,0,0,0,1155.2,444.0,28.8,415.2,711.2
1300000,1310000,1305.0,0,0,0,0,0,1148.0,423.2,12.8,410.4,724.8
1310000,1320000,1315.0,0,0,0,0,0,1452.8,734.4,17.6,716.8,718.4
1320000,1330000,1325.0,0,0,0,0,0,1372.8,664.0,30.4,633.6,708.8
1330000,1340000,1335.0,0,0,0,0,0,1452.0,724.8,12.0,712.8,727.2
1340000,1350000,1345.0,0,0,0,0,0,1811.2,1093.6,18.4,1075.2,717.6
1350000,1360000,1355.0,0,0,0,0,0,756.9344,46.5344,28.8,17.7344,710.4
1360000,1370000,1365.0,0,0,0,0,0,764.8,40.8,14.4,26.4,724.0
1370000,1380000,1375.0,0,0,0,0,0,761.6,44.0,20.0,24.0,717.6
1380000,1390000,1385.0,0,0,0,0,0,759.2,44.8,23.2,21.6,714.4
1390000,1400000,1395.0,0,0,0,0,0,773.6,53.6,19.2,34.4,720.0
1400000,1410000,1405.0,0,0,0,0,0,738.5152,21.7152,21.6,0.1152,716.8
1410000,1420000,1415.0,0,0,0,0,0,736.8,20.0,20.0,0.0,716.8
1420000,1430000,1425.0,0,0,0,0,0,740.0,23.2,23.2,0.0,716.8
1430000,1440000,1435.0,0,0,0,0,0,737.6,18.4,18.4,0.0,719.2
1440000,1450000,1445.0,0,0,0,0,0,736.0,24.0,24.0,0.0,712.0
1450000,1460000,1455.0,0,0,0,0,0,740.0,22.4,22.4,0.0,717.6
1460000,1470000,1465.0,0,0,0,0,0,738.4,20.0,20.0,0.0,718.4
1470000,1480000,1475.0,0,0,0,0,0,736.0,24.8,24.8,0.0,711.2
1480000,1490000,1485.0,0,0,0,0,0,738.4,15.2,15.2,0.0,723.2
1490000,1500000,1495.0,0,0,0,0,0,739.2,28.0,28.0,0.0,711.2
1500000,1510000,1505.0,0,0,0,0,0,791.2,79.2,24.0,55.2,712.0
1510000,1520000,1515.0,0,0,0,0,0,897.6,180.8,20.8,160.0,716.8
1520000,1530000,1525.0,0,0,0,0,0,939.2,231.2,32.0,199.2,708.0
1530000,1540000,1535.0,0,0,0,0,0,1058.4,349.6,28.8,320.8,708.8
1540000,1550000,1545.0,0,0,0,0,0,1154.4,436.0,20.8,415.2,718.4
1550000,1560000,1555.0,0,0,0,0,0,1151.2,436.0,24.0,412.0,715.2
1560000,1570000,1565.0,0,0,0,0,0,1452.8,752.8,36.8,716.0,700.0
1570000,1580000,1575.0,0,0,0,0,0,1372.8,651.2,18.4,632.8,721.6
1580000,1590000,1585.0,0,0,0,0,0,1450.4,741.6,28.8,712.8,708.8
1590000,1600000,1595.0,0,0,0,0,0,1815.2,1104.8,27.2,1077.6,710.4
1600000,1610000,1605.0,0,0,0,0,0,757.7344,44.1344,28.0,16.1344,713.6
1610000,1620000,1615.0,0,0,0,0,0,762.4,48.8,23.2,25.6,713.6
1620000,1630000,1625.0,0,0,0,0,0,764.8,60.0,33.6,26.4,704.8
1630000,1640000,1635.0,0,0,0,0,0,759.2,37.6,18.4,19.2,721.6
1640000,1650000,1645.0,0,0,0,0,0,770.4,65.6,31.2,34.4,704.8
1650000,1660000,1655.0,0,0,0,0,0,740.1152,30.5152,30.4,0.1152,709.6
1660000,1670000,1665.0,0,0,0,0,0,740.0,24.0,24.0,0.0,716.0
1670000,1680000,1675.0,0,0,0,0,0,736.0,23.2,23.2,0.0,712.8
1680000,1690000,1685.0,0,0,0,0,0,740.8,38.4,38.4,0.0,702.4
1690000,1700000,1695.0,0,0,0,0,0,740.0,20.8,20.8,0.0,719.2
1700000,1710000,1705.0,0,0,0,0,0,736.0,28.8,28.8,0.0,707.2
1710000,1720000,1715.0,0,0,0,0,0,739.2,29.6,29.6,0.0,709.6
1720000,1730000,1725.0,0,0,0,0,0,740.8,24.8,24.8,0.0,716.0
1730000,1740000,1735.0,0,0,0,0,0,736.8,29.6,29.6,0.0,707.2
1740000,1750000,1745.0,0,0,0,0,0,738.4,32.8,32.8,0.0,705.6
1750000,1760000,1755.0,0,0,0,0,0,796.8,79.2,24.0,55.2,717.6
1760000,1770000,1765.0,0,0,0,0,0,896.0,191.2,31.2,160.0,704.8
1770000,1780000,1775.0,0,0,0,0,0,939.2,240.0,40.8,199.2,699.2
1780000,1790000,1785.0,0,0,0,0,0,1062.4,345.6,24.8,320.8,716.8
1790000,1800000,1795.0,0,0,0,0,0,1150.4,449.6,34.4,415.2,700.8
1800000,1810000,1805.0,0,0,0,0,0,1152.8,445.6,33.6,412.0,707.2
1810000,1820000,1815.0,0,0,0,0,0,1455.3152,738.5152,22.5152,716.0,716.8
1820000,1830000,1825.0,0,0,0,0,0,1368.0,661.6,28.8,632.8,706.4
1830000,1840000,1835.0,0,0,0,0,0,1452.8,747.2,35.2,712.0,705.6
1840000,1850000,1845.0,0,0,0,0,0,1817.6,1107.2,29.6,1077.6,710.4
1850000,1860000,1855.0,0,0,0,0,0,752.1344,40.1344,23.2,16.9344,712.0
1860000,1870000,1865.0,0,0,0,0,0,766.4,56.8,31.2,25.6,709.6
1870000,1880000,1875.0,0,0,0,0,0,765.6,52.0,27.2,24.8,713.6
1880000,1890000,1885.0,0,0,0,0,0,756.8,49.6,28.8,20.8,707.2
1890000,1900000,1895.0,0,0,0,0,0,776.0,72.8,38.4,34.4,703.2
1900000,1910000,1905.0,0,0,0,0,0,740.1152,22.5152,22.4,0.1152,717.6
1910000,1920000,1915.0,0,0,0,0,0,736.0,20.8,20.8,0.0,715.2
1920000,1930000,1925.0,0,0,0,0,0,740.8,37.6,37.6,0.0,703.2
1930000,1940000,1935.0,0,0,0,0,0,741.6,34.4,34.4,0.0,707.2
1940000,1950000,1945.0,0,0,0,0,0,735.2,23.2,23.2,0.0,712.0
1950000,1960000,1955.0,0,0,0,0,0,740.0,32.8,32.8,0.0,707.2
1960000,1970000,1965.0,0,0,0,0,0,741.6,28.8,28.8,0.0,712.8
1970000,1980000,1975.0,0,0,0,0,0,734.4,22.4,22.4,0.0,712.0
1980000,1990000,1985.0,0,0,0,0,0,740.8,43.2,43.2,0.0,697.6
1990000,2000000,1995.0,0,0,0,0,0,740.8,28.8,28.8,0.0,712.0
2000000,2010000,2005.0,0,0,0,0,0,789.6,77.6,22.4,55.2,712.0
2010000,2020000,2015.0,0,0,0,0,0,900.8,202.4,42.4,160.0,698.4
2020000,2030000,2025.0,0,0,0,0,0,940.0,232.8,33.6,199.2,707.2
2030000,2040000,2035.0,0,0,0,0,0,1058.4,355.2,34.4,320.8,703.2
2040000,2050000,2045.0,0,0,0,0,0,1155.2,449.6,34.4,415.2,705.6
2050000,2060000,2055.0,0,0,0,0,0,1151.2,446.4,34.4,412.0,704.8
2060000,2070000,2065.0,0,0,0,0,0,1451.2,745.6,30.4,715.2,705.6
2070000,2080000,2075.0,0,0,0,0,0,1374.4,662.4,28.8,633.6,712.0
2080000,2090000,2085.0,0,0,0,0,0,1453.6,765.6,53.6,712.0,688.0
2090000,2100000,2095.0,0,0,0,0,0,1813.6,1106.4,28.8,1077.6,707.2
2100000,2110000,2105.0,0,0,0,0,0,757.7344,38.5344,21.6,16.9344,719.2
2110000,2120000,2115.0,0,0,0,0,0,765.6,71.2,45.6,25.6,694.4
2120000,2130000,2125.0,0,0,0,0,0,763.2,58.4,32.0,26.4,704.8
2130000,2140000,2135.0,0,0,0,0,0,761.6,54.4,35.2,19.2,707.2
2140000,2150000,2145.0,0,0,0,0,0,772.8,75.2,40.8,34.4,697.6
2150000,2160000,2155.0,0,0,0,0,0,738.5152,33.7152,33.6,0.1152,704.8
2160000,2170000,2165.0,0,0,0,0,0,741.6,24.8,24.8,0.0,716.8
2170000,2180000,2175.0,0,0,0,0,0,735.2,37.6,37.6,0.0,697.6
2180000,2190000,2185.0,0,0,0,0,0,742.4,48.0,48.0,0.0,694.4
2190000,2200000,2195.0,0,0,0,0,0,740.8,31.2,31.2,0.0,709.6
2200000,2210000,2205.0,0,0,0,0,0,736.0,30.4,30.4,0.0,705.6
2210000,2220000,2215.0,0,0,0,0,0,740.8,38.4,38.4,0.0,702.4
2220000,2230000,2225.0,0,0,0,0,0,742.4,34.4,34.4,0.0,708.0
2230000,2240000,2235.0,0,0,0,0,0,736.0,35.2,35.2,0.0,700.8
2240000,2250000,2245.0,0,0,0,0,0,740.8,47.2,47.2,0.0,693.6
2250000,2260000,2255.0,0,0,0,0,0,798.4,88.8,33.6,55.2,709.6
2260000,2270000,2265.0,0,0,0,0,0,894.4,189.6,29.6,160.0,704.8
2270000,2280000,2275.0,0,0,0,0,0,940.8,245.6,46.4,199.2,695.2
2280000,2290000,2285.0,0,0,0,0,0,1061.6,358.4,37.6,320.8,703.2
2290000,2300000,2295.0,0,0,0,0,0,1152.1152,452.1152,36.9152,415.2,700.0
2300000,2310000,2305.0,0,0,0,0,0,1153.6,454.4,42.4,412.0,699.2
2310000,2320000,2315.0,0,0,0,0,0,1456.0,753.6,37.6,716.0,702.4
2320000,2330000,2325.0,0,0,0,0,0,1368.8,658.4,25.6,632.8,710.4
2330000,2340000,2335.0,0,0,0,0,0,1455.2,762.4,49.6,712.8,692.8
2340000,2350000,2345.0,0,0,0,0,0,1819.2,1116.0,38.4,1077.6,703.2
2350000,2360000,2355.0,0,0,0,0,0,752.1344,48.9344,32.8,16.1344,703.2
2360000,2370000,2365.0,0,0,0,0,0,767.2,54.4,28.8,25.6,712.8
2370000,2380000,2375.0,0,0,0,0,0,767.2,76.8,50.4,26.4,690.4
2380000,2390000,2385.0,0,0,0,0,0,755.2,52.0,32.8,19.2,703.2
2390000,2400000,2395.0,0,0,0,0,0,777.6,68.0,33.6,34.4,709.6
2400000,2410000,2405.0,0,0,0,0,0,742.5152,52.9152,52.8,0.1152,689.6
2410000,2420000,2415.0,0,0,0,0,0,735.2,32.8,32.8,0.0,702.4
2420000,2430000,2425.0,0,0,0,0,0,741.6,29.6,29.6,0.0,712.0
2430000,2440000,2435.0,0,0,0,0,0,735.2,37.6,37.6,0.0,697.6
2440000,2450000,2445.0,0,0,0,0,0,741.6,47.2,47.2,0.0,694.4
2450000,2460000,2455.0,0,0,0,0,0,743.2,31.2,31.2,0.0,712.0
2460000,2470000,2465.0,0,0,0,0,0,736.0,44.0,44.0,0.0,692.0
2470000,2480000,2475.0,0,0,0,0,0,740.8,43.2,43.2,0.0,697.6
2480000,2490000,2485.0,0,0,0,0,0,743.2,31.2,31.2,0.0,712.0
2490000,2500000,2495.0,0,0,0,0,0,734.4,32.0,32.0,0.0,702.4
2500000,2510000,2505.0,0,0,0,0,0,796.8,111.2,56.0,55.2,685.6
2510000,2520000,2515.0,0,0,0,0,0,900.8,196.0,36.0,160.0,704.8
2520000,2530000,2525.0,0,0,0,0,0,936.0,236.8,37.6,199.2,699.2
2530000,2540000,2535.0,0,0,0,0,0,1064.0,369.6,49.6,320.0,694.4
2540000,2550000,2545.0,0,0,0,0,0,1156.8,460.0,44.0,416.0,696.8
2550000,2560000,2555.0,0,0,0,0,0,1147.2,444.8,32.8,412.0,702.4
2560000,2570000,2565.0,0,0,0,0,0,1458.4,765.6,51.2,714.4,692.8
2570000,2580000,2575.0,0,0,0,0,0,1376.8,684.0,49.6,634.4,692.8
2580000,2590000,2585.0,0,0,0,0,0,1447.2,747.2,36.0,711.2,700.0
2590000,2600000,2595.0,0,0,0,0,0,1820.8,1109.6,32.0,1077.6,711.2
2600000,2610000,2605.0,0,0,0,0,0,759.3344,76.9344,60.0,16.9344,682.4
2610000,2620000,2615.0,0,0,0,0,0,762.4,64.8,38.4,26.4,697.6
2620000,2630000,2625.0,0,0,0,0,0,768.0,64.0,39.2,24.8,704.0
2630000,2640000,2635.0,0,0,0,0,0,758.4,71.2,50.4,20.8,687.2
2640000,2650000,2645.0,0,0,0,0,0,774.4,80.8,46.4,34.4,693.6
2650000,2660000,2655.0,0,0,0,0,0,744.1152,33.7152,33.6,0.1152,710.4
2660000,2670000,2665.0,0,0,0,0,0,735.2,48.0,48.0,0.0,687.2
2670000,2680000,2675.0,0,0,0,0,0,743.2,49.6,49.6,0.0,693.6
2680000,2690000,2685.0,0,0,0,0,0,743.2,40.8,40.8,0.0,702.4
2690000,2700000,2695.0,0,0,0,0,0,734.4,41.6,41.6,0.0,692.8
2700000,2710000,2705.0,0,0,0,0,0,743.2,50.4,50.4,0.0,692.8
2710000,2720000,2715.0,0,0,0,0,0,742.4,40.8,40.8,0.0,701.6
2720000,2730000,2725.0,0,0,0,0,0,736.0,36.8,36.8,0.0,699.2
2730000,2740000,2735.0,0,0,0,0,0,743.2,52.0,52.0,0.0,691.2
2740000,2750000,2745.0,0,0,0,0,0,740.1152,41.7152,41.7152,0.0,698.4
2750000,2760000,2755.0,0,0,0,0,0,792.8,88.8,33.6,55.2,704.0
2760000,2770000,2765.0,0,0,0,0,0,900.8,207.2,47.2,160.0,693.6
2770000,2780000,2775.0,0,0,0,0,0,943.2,261.6,62.4,199.2,681.6
2780000,2790000,2785.0,0,0,0,0,0,1056.0,362.4,41.6,320.8,693.6
2790000,2800000,2795.0,0,0,0,0,0,1158.4,448.8,33.6,415.2,709.6
2800000,2810000,2805.0,0,0,0,0,0,1152.8,467.2,55.2,412.0,685.6
2810000,2820000,2815.0,0,0,0,0,0,1454.4,756.0,40.0,716.0,698.4
2820000,2830000,2825.0,0,0,0,0,0,1376.0,677.6,44.8,632.8,698.4
2830000,2840000,2835.0,0,0,0,0,0,1448.0,765.6,52.8,712.8,682.4
2840000,2850000,2845.0,0,0,0,0,0,1819.2,1128.8,53.6,1075.2,690.4
2850000,2860000,2855.0,0,0,0,0,0,760.9344,56.1344,38.4,17.7344,704.8
2860000,2870000,2865.0,0,0,0,0,0,762.4,69.6,43.2,26.4,692.8
2870000,2880000,2875.0,0,0,0,0,0,767.2,71.2,46.4,24.8,696.0
2880000,2890000,2885.0,0,0,0,0,0,765.6,72.0,51.2,20.8,693.6
2890000,2900000,2895.0,0,0,0,0,0,768.8,77.6,43.2,34.4,691.2
2900000,2910000,2905.0,0,0,0,0,0,744.1152,46.5152,46.4,0.1152,697.6
2910000,2920000,2915.0,0,0,0,0,0,744.0,56.8,56.8,0.0,687.2
2920000,2930000,2925.0,0,0,0,0,0,734.4,36.0,36.0,0.0,698.4
2930000,2940000,2935.0,0,0,0,0,0,740.8,33.6,33.6,0.0,707.2
2940000,2950000,2945.0,0,0,0,0,0,744.8,66.4,66.4,0.0,678.4
2950000,2960000,2955.0,0,0,0,0,0,736.8,44.8,44.8,0.0,692.0
2960000,2970000,2965.0,0,0,0,0,0,742.4,37.6,37.6,0.0,704.8
2970000,2980000,2975.0,0,0,0,0,0,738.4,60.8,60.8,0.0,677.6
2980000,2990000,2985.0,0,0,0,0,0,741.6,48.8,48.8,0.0,692.8
2990000,3000000,2995.0,0,0,0,0,0,741.6,34.4,34.4,0.0,707.2
3000000,3010000,3005.0,0,0,0,0,0,736.8,51.2,51.2,0.0,685.6
3010000,3020000,3015.0,0,0,0,0,0,744.8,54.4,54.4,0.0,690.4
3020000,3030000,3025.0,0,0,0,0,0,743.2,45.6,45.6,0.0,697.6
3030000,3040000,3035.0,0,0,0,0,0,736.0,49.6,49.6,0.0,686.4
3040000,3050000,3045.0,0,0,0,0,0,743.2,50.4,50.4,0.0,692.8
3050000,3060000,3055.0,0,0,0,0,0,744.0,43.2,43.2,0.0,700.8
3060000,3070000,3065.0,0,0,0,0,0,734.4,39.2,39.2,0.0,695.2
3070000,3080000,3075.0,0,0,0,0,0,744.8,48.0,48.0,0.0,696.8
3080000,3090000,3085.0,0,0,0,0,0,744.0,63.2,63.2,0.0,680.8
3090000,3100000,3095.0,0,0,0,0,0,734.4,38.4,38.4,0.0,696.0
3100000,3110000,3105.0,0,0,0,0,0,745.6,43.2,43.2,0.0,702.4
3110000,3120000,3115.0,0,0,0,0,0,743.2,63.2,63.2,0.0,680.0
3120000,3130000,3125.0,0,0,0,0,0,735.2,41.6,41.6,0.0,693.6
3130000,3140000,3135.0,0,0,0,0,0,743.2,37.6,37.6,0.0,705.6
3140000,3150000,3145.0,0,0,0,0,0,736.0,56.8,56.8,0.0,679.2
3150000,3160000,3155.0,0,0,0,0,0,744.0,57.6,57.6,0.0,686.4
3160000,3170000,3165.0,0,0,0,0,0,742.4,39.2,39.2,0.0,703.2
3170000,3180000,3175.0,0,0,0,0,0,738.4,52.8,52.8,0.0,685.6
3180000,3190000,3185.0,0,0,0,0,0,742.4,51.2,51.2,0.0,691.2
3190000,3200000,3195.0,0,0,0,0,0,742.4,41.6,41.6,0.0,700.8
3200000,3210000,3205.0,0,0,0,0,0,736.8,48.8,48.8,0.0,688.0
