bin_start_ns,bin_end_ns,bin_mid_us,pause_events,resume_events,net_pause_events,active_paused_ports,ports_with_event,overall_cluster_throughput_gbps,pipeline_cluster_throughput_gbps,pipeline_hotspot_touch_cluster_throughput_gbps,pipeline_non_hotspot_cluster_throughput_gbps,alltoall_cluster_throughput_gbps
270000,280000,275.0,0,0,0,0,0,275.2,275.2,76.0,199.2,0.0
280000,290000,285.0,0,0,0,0,0,440.0,440.0,119.2,320.8,0.0
290000,300000,295.0,0,0,0,0,0,572.8,572.8,157.6,415.2,0.0
300000,310000,305.0,0,0,0,0,0,566.4,566.4,154.4,412.0,0.0
310000,320000,315.0,0,0,0,0,0,984.0,984.0,268.0,716.0,0.0
320000,330000,325.0,0,0,0,0,0,873.6,873.6,240.8,632.8,0.0
330000,340000,335.0,0,0,0,0,0,977.6,977.6,265.6,712.0,0.0
340000,350000,345.0,0,0,0,0,0,1483.2,1483.2,405.6,1077.6,0.0
350000,360000,355.0,0,0,0,0,0,30.656,30.656,13.7216,16.9344,0.0
360000,370000,365.0,0,0,0,0,0,51.2,51.2,25.6,25.6,0.0
370000,380000,375.0,0,0,0,0,0,52.8,52.8,26.4,26.4,0.0
380000,390000,385.0,0,0,0,0,0,38.4,38.4,19.2,19.2,0.0
390000,400000,395.0,0,0,0,0,0,68.8,68.8,34.4,34.4,0.0
400000,410000,405.0,0,0,0,0,0,0.2304,0.2304,0.1152,0.1152,0.0
410000,420000,415.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
420000,430000,425.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
430000,440000,435.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
440000,450000,445.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
450000,460000,455.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
460000,470000,465.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
470000,480000,475.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
480000,490000,485.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
490000,500000,495.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
500000,510000,505.0,0,0,0,0,0,209.6,75.2,20.0,55.2,134.4
510000,520000,515.0,0,0,0,0,0,472.0,197.6,37.6,160.0,274.4
520000,530000,525.0,0,0,0,0,0,836.0,264.8,65.6,199.2,571.2
530000,540000,535.0,0,0,0,0,0,1056.8,397.6,77.6,320.0,659.2
540000,550000,545.0,0,0,0,0,0,1157.6,475.2,59.2,416.0,682.4
550000,560000,555.0,0,0,0,0,0,1152.0,461.6,49.6,412.0,690.4
560000,570000,565.0,0,0,0,0,0,1456.0,763.2,48.0,715.2,692.8
570000,580000,575.0,0,0,0,0,0,1373.6,673.6,40.0,633.6,700.0
580000,590000,585.0,0,0,0,0,0,1452.0,752.8,41.6,711.2,699.2
590000,600000,595.0,0,0,0,0,0,1816.0,1113.6,36.0,1077.6,702.4
600000,610000,605.0,0,0,0,0,0,756.1344,52.1344,35.2,16.9344,704.0
610000,620000,615.0,0,0,0,0,0,764.8,58.4,32.0,26.4,706.4
620000,630000,625.0,0,0,0,0,0,762.4,56.0,31.2,24.8,706.4
630000,640000,635.0,0,0,0,0,0,760.0,50.4,29.6,20.8,709.6
640000,650000,645.0,0,0,0,0,0,772.0,60.8,26.4,34.4,711.2
650000,660000,655.0,0,0,0,0,0,739.3152,25.7152,25.6,0.1152,713.6
660000,670000,665.0,1,1,0,0,1,737.7152,24.1152,24.1152,0.0,713.6
670000,680000,675.0,0,0,0,0,0,736.0,13.6,13.6,0.0,722.4
680000,690000,685.0,0,0,0,0,0,738.4,12.8,12.8,0.0,725.6
690000,700000,695.0,0,0,0,0,0,737.6,12.8,12.8,0.0,724.8
700000,710000,705.0,0,0,0,0,0,737.6,13.6,13.6,0.0,724.0
710000,720000,715.0,0,0,0,0,0,736.8,12.8,12.8,0.0,724.0
720000,730000,725.0,0,0,0,0,0,735.2,12.8,12.8,0.0,722.4
730000,740000,735.0,0,0,0,0,0,736.8,12.8,12.8,0.0,724.0
740000,750000,745.0,0,0,0,0,0,737.6,12.8,12.8,0.0,724.8
750000,760000,755.0,0,0,0,0,0,792.8,75.2,20.0,55.2,717.6
760000,770000,765.0,0,0,0,0,0,897.6,181.6,21.6,160.0,716.0
770000,780000,775.0,0,0,0,0,0,937.6,226.4,27.2,199.2,711.2
780000,790000,785.0,0,0,0,0,0,1060.0,346.4,25.6,320.8,713.6
790000,800000,795.0,0,0,0,0,0,1154.4,443.2,28.0,415.2,711.2
800000,810000,805.0,0,0,0,0,0,1151.2,441.6,29.6,412.0,709.6
810000,820000,815.0,0,0,0,0,0,1454.4,745.6,30.4,715.2,708.8
820000,830000,825.0,0,0,0,0,0,1372.8,664.8,31.2,633.6,708.0
830000,840000,835.0,0,0,0,0,0,1451.2,743.2,31.2,712.0,708.0
840000,850000,845.0,0,0,0,0,0,1815.2,1108.0,32.0,1076.0,707.2
850000,860000,855.0,0,0,0,0,0,757.7344,51.3344,32.8,18.5344,706.4
860000,870000,865.0,0,0,0,0,0,764.8,59.2,33.6,25.6,705.6
870000,880000,875.0,0,0,0,0,0,765.6,59.2,33.6,25.6,706.4
880000,890000,885.0,0,0,0,0,0,759.2,55.2,35.2,20.0,704.0
890000,900000,895.0,0,0,0,0,0,773.6,67.2,32.8,34.4,706.4
900000,910000,905.0,0,0,0,0,0,736.9152,30.5152,30.4,0.1152,706.4
910000,920000,915.0,0,0,0,0,0,742.4,35.2,35.2,0.0,707.2
920000,930000,925.0,0,0,0,0,0,739.2,36.0,36.0,0.0,703.2
930000,940000,935.0,0,0,0,0,0,739.2,32.0,32.0,0.0,707.2
940000,950000,945.0,3,3,0,0,3,692.0,30.4,30.4,0.0,661.6
950000,960000,955.0,0,0,0,0,0,735.2,37.6,37.6,0.0,697.6
960000,970000,965.0,0,0,0,0,0,737.6,29.6,29.6,0.0,708.0
970000,980000,975.0,0,0,0,0,0,739.2,36.8,36.8,0.0,702.4
980000,990000,985.0,0,0,0,0,0,739.2,36.0,36.0,0.0,703.2
990000,1000000,995.0,0,0,0,0,0,739.2,31.2,31.2,0.0,708.0
1000000,1010000,1005.0,0,0,0,0,0,793.6,100.0,44.8,55.2,693.6
1010000,1020000,1015.0,0,0,0,0,0,898.4,202.4,42.4,160.0,696.0
1020000,1030000,1025.0,0,0,0,0,0,939.2,250.4,51.2,199.2,688.8
1030000,1040000,1035.0,0,0,0,0,0,1061.6,364.0,43.2,320.8,697.6
1040000,1050000,1045.0,0,0,0,0,0,1156.8,464.8,49.6,415.2,692.0
1050000,1060000,1055.0,2,2,0,0,2,1046.5152,444.1152,32.1152,412.0,602.4
1060000,1070000,1065.0,0,0,0,0,0,1426.4,750.4,34.4,716.0,676.0
1070000,1080000,1075.0,0,0,0,0,0,1372.0,672.0,39.2,632.8,700.0
1080000,1090000,1085.0,0,0,0,0,0,1451.2,752.0,40.0,712.0,699.2
1090000,1100000,1095.0,0,0,0,0,0,1814.4,1111.2,36.0,1075.2,703.2
1100000,1110000,1105.0,0,0,0,0,0,760.1344,60.9344,41.6,19.3344,699.2
1110000,1120000,1115.0,0,0,0,0,0,766.4,64.0,38.4,25.6,702.4
1120000,1130000,1125.0,0,0,0,0,0,765.6,65.6,40.0,25.6,700.0
1130000,1140000,1135.0,0,0,0,0,0,761.6,63.2,43.2,20.0,698.4
1140000,1150000,1145.0,0,0,0,0,0,773.6,73.6,39.2,34.4,700.0
1150000,1160000,1155.0,0,0,0,0,0,740.9152,43.3152,43.2,0.1152,697.6
1160000,1170000,1165.0,0,0,0,0,0,740.8,44.0,44.0,0.0,696.8
1170000,1180000,1175.0,0,0,0,0,0,740.0,39.2,39.2,0.0,700.8
1180000,1190000,1185.0,0,0,0,0,0,740.0,43.2,43.2,0.0,696.8
1190000,1200000,1195.0,0,0,0,0,0,740.0,46.4,46.4,0.0,693.6
1200000,1210000,1205.0,0,0,0,0,0,740.0,37.6,37.6,0.0,702.4
1210000,1220000,1215.0,0,0,0,0,0,740.8,45.6,45.6,0.0,695.2
1220000,1230000,1225.0,0,0,0,0,0,739.2,48.0,48.0,0.0,691.2
1230000,1240000,1235.0,0,0,0,0,0,741.6,37.6,37.6,0.0,704.0
1240000,1250000,1245.0,0,0,0,0,0,740.0,47.2,47.2,0.0,692.8
1250000,1260000,1255.0,0,0,0,0,0,795.2,108.0,52.8,55.2,687.2
1260000,1270000,1265.0,0,0,0,0,0,900.0,209.6,49.6,160.0,690.4
1270000,1280000,1275.0,0,0,0,0,0,939.2,260.0,60.8,199.2,679.2
1280000,1290000,1285.0,0,0,0,0,0,1061.6,369.6,49.6,320.0,692.0
1290000,1300000,1295.0,0,0,0,0,0,1159.2,476.0,60.0,416.0,683.2
1300000,1310000,1305.0,0,0,0,0,0,1153.6,468.8,56.8,412.0,684.8
1310000,1320000,1315.0,0,0,0,0,0,1456.8,773.6,58.4,715.2,683.2
1320000,1330000,1325.0,0,0,0,0,0,1376.0,692.8,59.2,633.6,683.2
1330000,1340000,1335.0,0,0,0,0,0,1454.4,768.8,56.8,712.0,685.6
1340000,1350000,1345.0,0,0,0,0,0,1819.2,1138.4,61.6,1076.8,680.8
1350000,1360000,1355.0,1,1,0,0,1,723.3344,72.9344,55.2,17.7344,650.4
1360000,1370000,1365.0,0,0,0,0,0,751.2,83.2,57.6,25.6,668.0
1370000,1380000,1375.0,0,0,0,0,0,765.6,83.2,57.6,25.6,682.4
1380000,1390000,1385.0,0,0,0,0,0,761.6,80.0,60.0,20.0,681.6
1390000,1400000,1395.0,3,0,3,3,3,682.4,87.2,52.8,34.4,595.2
1400000,1410000,1405.0,1,3,-2,1,4,628.9152,49.7152,49.6,0.1152,579.2
1410000,1420000,1415.0,2,3,-1,0,3,592.9152,48.1152,48.1152,0.0,544.8
1420000,1430000,1425.0,0,0,0,0,0,732.0,55.2,55.2,0.0,676.8
1430000,1440000,1435.0,0,0,0,0,0,740.8,49.6,49.6,0.0,691.2
1440000,1450000,1445.0,0,0,0,0,0,742.4,57.6,57.6,0.0,684.8
1450000,1460000,1455.0,0,0,0,0,0,741.6,57.6,57.6,0.0,684.0
1460000,1470000,1465.0,0,0,0,0,0,741.6,50.4,50.4,0.0,691.2
1470000,1480000,1475.0,0,0,0,0,0,741.6,60.0,60.0,0.0,681.6
1480000,1490000,1485.0,0,0,0,0,0,740.0,57.6,57.6,0.0,682.4
1490000,1500000,1495.0,0,0,0,0,0,741.6,50.4,50.4,0.0,691.2
1500000,1510000,1505.0,0,0,0,0,0,797.6,116.8,61.6,55.2,680.8
1510000,1520000,1515.0,0,0,0,0,0,902.4,229.6,69.6,160.0,672.8
1520000,1530000,1525.0,0,0,0,0,0,941.6,264.8,65.6,199.2,676.8
1530000,1540000,1535.0,0,0,0,0,0,1064.0,388.0,68.0,320.0,676.0
1540000,1550000,1545.0,0,0,0,0,0,1157.6,491.2,75.2,416.0,666.4
1550000,1560000,1555.0,0,0,0,0,0,1156.0,479.2,67.2,412.0,676.8
1560000,1570000,1565.0,0,0,0,0,0,1459.2,789.6,73.6,716.0,669.6
1570000,1580000,1575.0,0,0,0,0,0,1374.4,704.0,71.2,632.8,670.4
1580000,1590000,1585.0,0,0,0,0,0,1454.7456,783.2,71.2,712.0,671.5456
1590000,1600000,1595.0,0,0,0,0,0,1820.4608,1142.5152,65.7152,1076.8,677.9456
1600000,1610000,1605.0,0,0,0,0,0,761.0496,87.3344,69.6,17.7344,673.7152
1610000,1620000,1615.0,0,0,0,0,0,768.8,100.8,75.2,25.6,668.0
1620000,1630000,1625.0,0,0,0,0,0,767.4304,93.6,69.6,24.0,673.8304
1630000,1640000,1635.0,0,0,0,0,0,763.2128,96.1152,74.5152,21.6,667.0976
1640000,1650000,1645.0,0,0,0,0,0,772.8256,105.1456,70.7456,34.4,667.68
1650000,1660000,1655.0,1,1,0,0,1,705.8368,64.3456,64.2304,0.1152,641.4912
1660000,1670000,1665.0,1,0,1,1,1,717.2608,61.7152,61.7152,0.0,655.5456
1670000,1680000,1675.0,0,1,-1,0,1,690.4,51.2,51.2,0.0,639.2
1680000,1690000,1685.0,0,0,0,0,0,740.0,66.4,66.4,0.0,673.6
1690000,1700000,1695.0,0,0,0,0,0,745.6,67.2,67.2,0.0,678.4
1700000,1710000,1705.0,0,0,0,0,0,739.4304,56.9152,56.9152,0.0,682.5152
1710000,1720000,1715.0,0,0,0,0,0,742.2912,64.0,64.0,0.0,678.2912
1720000,1730000,1725.0,0,0,0,0,0,740.8,57.6,57.6,0.0,683.2
1730000,1740000,1735.0,0,0,0,0,0,742.4,60.8,60.8,0.0,681.6
1740000,1750000,1745.0,0,0,0,0,0,744.128,72.8,72.8,0.0,671.328
1750000,1760000,1755.0,0,0,0,0,0,793.5104,122.4,67.2,55.2,671.1104
1760000,1770000,1765.0,0,0,0,0,0,903.8912,240.8,80.8,160.0,663.0912
1770000,1780000,1775.0,0,0,0,0,0,944.1216,287.2,88.0,199.2,656.9216
1780000,1790000,1785.0,0,0,0,0,0,1064.0,405.6,84.8,320.8,658.4
1790000,1800000,1795.0,0,0,0,0,0,1162.9824,506.4,91.2,415.2,656.5824
1800000,1810000,1805.0,0,0,0,0,0,1152.3584,506.4,94.4,412.0,645.9584
1810000,1820000,1815.0,0,0,0,0,0,1458.4192,815.2,99.2,716.0,643.2192
1820000,1830000,1825.0,0,0,0,0,0,1377.0304,736.0,103.2,632.8,641.0304
1830000,1840000,1835.0,0,0,0,0,0,1455.3344,812.0,100.0,712.0,643.3344
1840000,1850000,1845.0,0,0,0,0,0,1820.5888,1196.8,120.0,1076.8,623.7888
1850000,1860000,1855.0,0,0,0,0,0,758.56,137.7344,120.8,16.9344,620.8256
1860000,1870000,1865.0,0,0,0,0,0,764.9536,176.8,150.4,26.4,588.1536
1870000,1880000,1875.0,0,0,0,0,0,725.8752,208.0,182.4,25.6,517.8752
1880000,1890000,1885.0,1,0,1,1,1,703.2512,310.4,290.4,20.0,392.8512
1890000,1900000,1895.0,2,2,0,1,3,693.1776,474.8608,440.4608,34.4,218.3168
1900000,1910000,1905.0,0,1,-1,0,1,673.856,599.8912,599.776,0.1152,73.9648
1910000,1920000,1915.0,0,0,0,0,0,713.376,713.376,713.376,0.0,0.0
1920000,1930000,1925.0,0,0,0,0,0,713.4912,713.4912,713.4912,0.0,0.0
1930000,1940000,1935.0,0,0,0,0,0,587.0912,587.0912,587.0912,0.0,0.0
1940000,1950000,1945.0,0,0,0,0,0,413.4912,413.4912,413.4912,0.0,0.0
1950000,1960000,1955.0,0,0,0,0,0,327.6608,327.6608,327.6608,0.0,0.0
1960000,1970000,1965.0,0,0,0,0,0,146.7456,146.7456,146.7456,0.0,0.0
1970000,1980000,1975.0,0,0,0,0,0,42.7456,42.7456,42.7456,0.0,0.0
