bin_start_ns,bin_end_ns,bin_mid_us,pause_events,resume_events,net_pause_events,active_paused_ports,ports_with_event,overall_cluster_throughput_gbps,pipeline_cluster_throughput_gbps,pipeline_hotspot_touch_cluster_throughput_gbps,pipeline_non_hotspot_cluster_throughput_gbps,alltoall_cluster_throughput_gbps
270000,280000,275.0,0,0,0,0,0,275.2,275.2,76.0,199.2,0.0
280000,290000,285.0,0,0,0,0,0,440.0,440.0,119.2,320.8,0.0
290000,300000,295.0,0,0,0,0,0,572.8,572.8,157.6,415.2,0.0
300000,310000,305.0,0,0,0,0,0,566.4,566.4,154.4,412.0,0.0
310000,320000,315.0,0,0,0,0,0,984.0,984.0,268.0,716.0,0.0
320000,330000,325.0,0,0,0,0,0,873.6,873.6,240.8,632.8,0.0
330000,340000,335.0,0,0,0,0,0,977.6,977.6,265.6,712.0,0.0
340000,350000,345.0,0,0,0,0,0,1483.2,1483.2,405.6,1077.6,0.0
350000,360000,355.0,0,0,0,0,0,30.656,30.656,13.7216,16.9344,0.0
360000,370000,365.0,0,0,0,0,0,51.2,51.2,25.6,25.6,0.0
370000,380000,375.0,0,0,0,0,0,52.8,52.8,26.4,26.4,0.0
380000,390000,385.0,0,0,0,0,0,38.4,38.4,19.2,19.2,0.0
390000,400000,395.0,0,0,0,0,0,68.8,68.8,34.4,34.4,0.0
400000,410000,405.0,0,0,0,0,0,0.2304,0.2304,0.1152,0.1152,0.0
410000,420000,415.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
420000,430000,425.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
430000,440000,435.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
440000,450000,445.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
450000,460000,455.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
460000,470000,465.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
470000,480000,475.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
480000,490000,485.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
490000,500000,495.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
500000,510000,505.0,0,0,0,0,0,209.6,75.2,20.0,55.2,134.4
510000,520000,515.0,0,0,0,0,0,583.2,203.2,43.2,160.0,380.0
520000,530000,525.0,0,0,0,0,0,908.8,257.6,58.4,199.2,651.2
530000,540000,535.0,0,0,0,0,0,1060.8,370.4,49.6,320.8,690.4
540000,550000,545.0,0,0,0,0,0,1156.0,458.4,43.2,415.2,697.6
550000,560000,555.0,0,0,0,0,0,1152.0,449.6,37.6,412.0,702.4
560000,570000,565.0,0,0,0,0,0,1454.4,754.4,40.0,714.4,700.0
570000,580000,575.0,0,0,0,0,0,1373.6,678.4,44.0,634.4,695.2
580000,590000,585.0,0,0,0,0,0,1449.6,757.6,46.4,711.2,692.0
590000,600000,595.0,0,0,0,0,0,1819.2,1124.8,47.2,1077.6,694.4
600000,610000,605.0,0,0,0,0,0,757.8496,45.8496,28.1152,17.7344,712.0
610000,620000,615.0,0,0,0,0,0,761.6,36.8,11.2,25.6,724.8
620000,630000,625.0,0,0,0,0,0,763.2,33.6,7.2,26.4,729.6
630000,640000,635.0,0,0,0,0,0,756.0,26.4,7.2,19.2,729.6
640000,650000,645.0,0,0,0,0,0,770.4,40.8,6.4,34.4,729.6
650000,660000,655.0,0,0,0,0,0,736.9152,7.3152,7.2,0.1152,729.6
660000,670000,665.0,0,0,0,0,0,736.8,5.6,5.6,0.0,731.2
670000,680000,675.0,0,0,0,0,0,735.2,6.4,6.4,0.0,728.8
680000,690000,685.0,0,0,0,0,0,736.0,5.6,5.6,0.0,730.4
690000,700000,695.0,0,0,0,0,0,735.2,5.6,5.6,0.0,729.6
700000,710000,705.0,0,0,0,0,0,736.0,3.2,3.2,0.0,732.8
710000,720000,715.0,0,0,0,0,0,736.0,6.4,6.4,0.0,729.6
720000,730000,725.0,0,0,0,0,0,736.0,4.0,4.0,0.0,732.0
730000,740000,735.0,0,0,0,0,0,736.0,2.4,2.4,0.0,733.6
740000,750000,745.0,0,0,0,0,0,736.8,6.4,6.4,0.0,730.4
750000,760000,755.0,0,0,0,0,0,792.0,67.2,12.0,55.2,724.8
760000,770000,765.0,0,0,0,0,0,896.0,171.2,11.2,160.0,724.8
770000,780000,775.0,0,0,0,0,0,936.8,220.0,20.8,199.2,716.8
780000,790000,785.0,0,0,0,0,0,1059.2,341.6,20.8,320.8,717.6
790000,800000,795.0,0,0,0,0,0,1152.0,441.6,26.4,415.2,710.4
800000,810000,805.0,0,0,0,0,0,1151.2,441.6,29.6,412.0,709.6
810000,820000,815.0,0,0,0,0,0,1454.4,747.2,31.2,716.0,707.2
820000,830000,825.0,0,0,0,0,0,1372.8,671.2,38.4,632.8,701.6
830000,840000,835.0,0,0,0,0,0,1453.6,756.8,44.0,712.8,696.8
840000,850000,845.0,0,0,0,0,0,1815.2,1120.8,44.8,1076.0,694.4
850000,860000,855.0,0,0,0,0,0,754.6496,44.2496,26.5152,17.7344,710.4
860000,870000,865.0,0,0,0,0,0,763.2,32.0,6.4,25.6,731.2
870000,880000,875.0,0,0,0,0,0,763.2,35.2,9.6,25.6,728.0
880000,890000,885.0,0,0,0,0,0,756.0,29.6,9.6,20.0,726.4
890000,900000,895.0,0,0,0,0,0,772.0,40.8,6.4,34.4,731.2
900000,910000,905.0,0,0,0,0,0,736.9152,9.7152,9.6,0.1152,727.2
910000,920000,915.0,0,0,0,0,0,735.2,9.6,9.6,0.0,725.6
920000,930000,925.0,0,0,0,0,0,736.8,6.4,6.4,0.0,730.4
930000,940000,935.0,0,0,0,0,0,736.8,9.6,9.6,0.0,727.2
940000,950000,945.0,0,0,0,0,0,734.4,9.6,9.6,0.0,724.8
950000,960000,955.0,0,0,0,0,0,737.6,6.4,6.4,0.0,731.2
960000,970000,965.0,0,0,0,0,0,737.6,9.6,9.6,0.0,728.0
970000,980000,975.0,0,0,0,0,0,735.2,9.6,9.6,0.0,725.6
980000,990000,985.0,0,0,0,0,0,736.0,6.4,6.4,0.0,729.6
990000,1000000,995.0,0,0,0,0,0,738.4,9.6,9.6,0.0,728.8
1000000,1010000,1005.0,0,0,0,0,0,792.0,72.0,16.8,55.2,720.0
1010000,1020000,1015.0,0,0,0,0,0,897.6,175.2,15.2,160.0,722.4
1020000,1030000,1025.0,0,0,0,0,0,937.6,225.6,26.4,199.2,712.0
1030000,1040000,1035.0,0,0,0,0,0,1058.4,344.8,24.0,320.8,713.6
1040000,1050000,1045.0,0,0,0,0,0,1152.8,444.0,28.8,415.2,708.8
1050000,1060000,1055.0,0,0,0,0,0,1151.2,448.8,36.8,412.0,702.4
1060000,1070000,1065.0,0,0,0,0,0,1454.4,750.4,35.2,715.2,704.0
1070000,1080000,1075.0,0,0,0,0,0,1374.4,672.0,38.4,633.6,702.4
1080000,1090000,1085.0,0,0,0,0,0,1453.6,764.8,52.8,712.0,688.8
1090000,1100000,1095.0,0,0,0,0,0,1817.6,1128.0,50.4,1077.6,689.6
1100000,1110000,1105.0,0,0,0,0,0,754.6496,39.4496,22.5152,16.9344,715.2
1110000,1120000,1115.0,0,0,0,0,0,763.2,44.8,19.2,25.6,718.4
1120000,1130000,1125.0,0,0,0,0,0,764.0,40.0,13.6,26.4,724.0
1130000,1140000,1135.0,0,0,0,0,0,756.0,24.8,5.6,19.2,731.2
1140000,1150000,1145.0,0,0,0,0,0,772.8,53.6,19.2,34.4,719.2
1150000,1160000,1155.0,0,0,0,0,0,736.9152,13.7152,13.6,0.1152,723.2
1160000,1170000,1165.0,0,0,0,0,0,734.4,5.6,5.6,0.0,728.8
1170000,1180000,1175.0,0,0,0,0,0,737.6,19.2,19.2,0.0,718.4
1180000,1190000,1185.0,0,0,0,0,0,736.8,14.4,14.4,0.0,722.4
1190000,1200000,1195.0,0,0,0,0,0,736.8,6.4,6.4,0.0,730.4
1200000,1210000,1205.0,0,0,0,0,0,737.6,17.6,17.6,0.0,720.0
1210000,1220000,1215.0,0,0,0,0,0,737.6,14.4,14.4,0.0,723.2
1220000,1230000,1225.0,0,0,0,0,0,736.0,6.4,6.4,0.0,729.6
1230000,1240000,1235.0,0,0,0,0,0,738.4,17.6,17.6,0.0,720.8
1240000,1250000,1245.0,0,0,0,0,0,737.6,14.4,14.4,0.0,723.2
1250000,1260000,1255.0,0,0,0,0,0,791.2,71.2,16.0,55.2,720.0
1260000,1270000,1265.0,0,0,0,0,0,900.0,185.6,25.6,160.0,714.4
1270000,1280000,1275.0,0,0,0,0,0,938.4,227.2,28.0,199.2,711.2
1280000,1290000,1285.0,0,0,0,0,0,1056.8,346.4,25.6,320.8,710.4
1290000,1300000,1295.0,0,0,0,0,0,1155.2,452.8,37.6,415.2,702.4
1300000,1310000,1305.0,0,0,0,0,0,1152.0,451.2,39.2,412.0,700.8
1310000,1320000,1315.0,0,0,0,0,0,1452.0,752.0,36.8,715.2,700.0
1320000,1330000,1325.0,0,0,0,0,0,1374.4,680.8,47.2,633.6,693.6
1330000,1340000,1335.0,0,0,0,0,0,1456.0,767.2,55.2,712.0,688.8
1340000,1350000,1345.0,0,0,0,0,0,1816.8,1128.8,51.2,1077.6,688.0
1350000,1360000,1355.0,0,0,0,0,0,757.0496,49.8496,32.9152,16.9344,707.2
1360000,1370000,1365.0,0,0,0,0,0,764.8,44.8,19.2,25.6,720.0
1370000,1380000,1375.0,0,0,0,0,0,761.6,42.4,16.8,25.6,719.2
1380000,1390000,1385.0,0,0,0,0,0,756.8,35.2,15.2,20.0,721.6
1390000,1400000,1395.0,0,0,0,0,0,773.6,53.6,19.2,34.4,720.0
1400000,1410000,1405.0,0,0,0,0,0,735.3152,16.9152,16.8,0.1152,718.4
1410000,1420000,1415.0,0,0,0,0,0,736.8,15.2,15.2,0.0,721.6
1420000,1430000,1425.0,0,0,0,0,0,738.4,19.2,19.2,0.0,719.2
1430000,1440000,1435.0,0,0,0,0,0,736.0,16.8,16.8,0.0,719.2
1440000,1450000,1445.0,0,0,0,0,0,739.2,15.2,15.2,0.0,724.0
1450000,1460000,1455.0,0,0,0,0,0,739.2,19.2,19.2,0.0,720.0
1460000,1470000,1465.0,0,0,0,0,0,735.2,16.8,16.8,0.0,718.4
1470000,1480000,1475.0,0,0,0,0,0,738.4,15.2,15.2,0.0,723.2
1480000,1490000,1485.0,0,0,0,0,0,740.0,19.2,19.2,0.0,720.8
1490000,1500000,1495.0,0,0,0,0,0,736.0,16.8,16.8,0.0,719.2
1500000,1510000,1505.0,0,0,0,0,0,793.6,75.2,20.0,55.2,718.4
1510000,1520000,1515.0,0,0,0,0,0,900.0,191.2,31.2,160.0,708.8
1520000,1530000,1525.0,0,0,0,0,0,935.2,229.6,30.4,199.2,705.6
1530000,1540000,1535.0,0,0,0,0,0,1060.0,350.4,29.6,320.8,709.6
1540000,1550000,1545.0,0,0,0,0,0,1157.6,460.0,44.8,415.2,697.6
1550000,1560000,1555.0,0,0,0,0,0,1148.8,452.8,40.8,412.0,696.0
1560000,1570000,1565.0,0,0,0,0,0,1454.4,753.6,40.0,713.6,700.8
1570000,1580000,1575.0,0,0,0,0,0,1375.2,689.6,54.4,635.2,685.6
1580000,1590000,1585.0,0,0,0,0,0,1448.0,767.2,56.0,711.2,680.8
1590000,1600000,1595.0,0,0,0,0,0,1758.4,1132.0,54.4,1077.6,626.4
1600000,1610000,1605.0,0,0,0,0,0,706.6496,58.6496,41.7152,16.9344,648.0
1610000,1620000,1615.0,0,0,0,0,0,748.8,48.0,21.6,26.4,700.8
1620000,1630000,1625.0,0,0,0,0,0,761.6,44.0,18.4,25.6,717.6
1630000,1640000,1635.0,0,0,0,0,0,758.4,44.0,24.0,20.0,714.4
1640000,1650000,1645.0,0,0,0,0,0,770.4,54.4,20.0,34.4,716.0
1650000,1660000,1655.0,0,0,0,0,0,738.5152,20.1152,20.0,0.1152,718.4
1660000,1670000,1665.0,0,0,0,0,0,739.2,24.0,24.0,0.0,715.2
1670000,1680000,1675.0,0,0,0,0,0,733.6,18.4,18.4,0.0,715.2
1680000,1690000,1685.0,0,0,0,0,0,740.8,21.6,21.6,0.0,719.2
1690000,1700000,1695.0,0,0,0,0,0,737.6,24.0,24.0,0.0,713.6
1700000,1710000,1705.0,0,0,0,0,0,736.8,17.6,17.6,0.0,719.2
1710000,1720000,1715.0,0,0,0,0,0,737.6,22.4,22.4,0.0,715.2
1720000,1730000,1725.0,0,0,0,0,0,740.0,24.0,24.0,0.0,716.0
1730000,1740000,1735.0,0,0,0,0,0,734.4,13.6,13.6,0.0,720.8
1740000,1750000,1745.0,0,0,0,0,0,740.0,26.4,26.4,0.0,713.6
1750000,1760000,1755.0,0,0,0,0,0,796.0,86.4,31.2,55.2,709.6
1760000,1770000,1765.0,0,0,0,0,0,895.2,181.6,21.6,160.0,713.6
1770000,1780000,1775.0,0,0,0,0,0,940.0,241.6,42.4,199.2,698.4
1780000,1790000,1785.0,0,0,0,0,0,1060.0,360.0,39.2,320.8,700.0
1790000,1800000,1795.0,0,0,0,0,0,1146.4,449.6,34.4,415.2,696.8
1800000,1810000,1805.0,0,0,0,0,0,1129.6,466.4,54.4,412.0,663.2
1810000,1820000,1815.0,0,0,0,0,0,1366.4,765.6,50.4,715.2,600.8
1820000,1830000,1825.0,0,0,0,0,0,1240.8,684.0,50.4,633.6,556.8
1830000,1840000,1835.0,0,0,0,0,0,1217.6,773.6,62.4,711.2,444.0
1840000,1850000,1845.0,0,0,0,0,0,1556.8,1147.2,69.6,1077.6,409.6
1850000,1860000,1855.0,0,0,0,0,0,645.0496,60.2496,42.5152,17.7344,584.8
1860000,1870000,1865.0,0,0,0,0,0,744.0,47.2,21.6,25.6,696.8
1870000,1880000,1875.0,0,0,0,0,0,747.2,56.0,30.4,25.6,691.2
1880000,1890000,1885.0,0,0,0,0,0,739.2,58.4,38.4,20.0,680.8
1890000,1900000,1895.0,0,0,0,0,0,750.4,56.8,22.4,34.4,693.6
1900000,1910000,1905.0,0,0,0,0,0,702.5152,21.7152,21.6,0.1152,680.8
1910000,1920000,1915.0,0,0,0,0,0,689.6,36.8,36.8,0.0,652.8
1920000,1930000,1925.0,0,0,0,0,0,676.8,31.2,31.2,0.0,645.6
1930000,1940000,1935.0,0,0,0,0,0,689.6,33.6,33.6,0.0,656.0
1940000,1950000,1945.0,0,0,0,0,0,685.6,32.0,32.0,0.0,653.6
1950000,1960000,1955.0,0,0,0,0,0,675.2,30.4,30.4,0.0,644.8
1960000,1970000,1965.0,0,0,0,0,0,674.4,32.0,32.0,0.0,642.4
1970000,1980000,1975.0,0,0,0,0,0,673.6,37.6,37.6,0.0,636.0
1980000,1990000,1985.0,0,0,0,0,0,672.0,30.4,30.4,0.0,641.6
1990000,2000000,1995.0,0,0,0,0,0,684.8,32.8,32.8,0.0,652.0
2000000,2010000,2005.0,0,0,0,0,0,750.4,95.2,40.0,55.2,655.2
2010000,2020000,2015.0,0,0,0,0,0,833.6,205.6,45.6,160.0,628.0
2020000,2030000,2025.0,0,0,0,0,0,888.0,250.4,51.2,199.2,637.6
2030000,2040000,2035.0,0,0,0,0,0,1008.0,368.0,48.0,320.0,640.0
2040000,2050000,2045.0,0,0,0,0,0,1098.4,475.2,59.2,416.0,623.2
2050000,2060000,2055.0,0,0,0,0,0,1109.6,476.8,64.8,412.0,632.8
2060000,2070000,2065.0,0,0,0,0,0,1409.6,786.4,71.2,715.2,623.2
2070000,2080000,2075.0,0,0,0,0,0,1312.0,709.6,76.0,633.6,602.4
2080000,2090000,2085.0,0,0,0,0,0,1408.0,814.4,102.4,712.0,593.6
2090000,2100000,2095.0,0,0,0,0,0,1764.8,1219.2,141.6,1077.6,545.6
2100000,2110000,2105.0,0,0,0,0,0,685.0496,141.0496,124.1152,16.9344,544.0
2110000,2120000,2115.0,0,0,0,0,0,701.6,197.6,172.0,25.6,504.0
2120000,2130000,2125.0,0,0,0,0,0,706.4,226.4,200.0,26.4,480.0
2130000,2140000,2135.0,0,0,0,0,0,700.0,235.2,216.0,19.2,464.8
2140000,2150000,2145.0,0,0,0,0,0,712.0,257.6,223.2,34.4,454.4
2150000,2160000,2155.0,0,0,0,0,0,684.9152,253.7152,253.6,0.1152,431.2
2160000,2170000,2165.0,0,0,0,0,0,692.8,256.0,256.0,0.0,436.8
2170000,2180000,2175.0,0,0,0,0,0,704.8,264.8,264.8,0.0,440.0
2180000,2190000,2185.0,0,0,0,0,0,706.4,261.6,261.6,0.0,444.8
2190000,2200000,2195.0,0,0,0,0,0,688.1152,244.9152,244.9152,0.0,443.2
2200000,2210000,2205.0,0,0,0,0,0,693.6,259.2,259.2,0.0,434.4
2210000,2220000,2215.0,0,0,0,0,0,704.0,271.2,271.2,0.0,432.8
2220000,2230000,2225.0,0,0,0,0,0,686.4,265.6,265.6,0.0,420.8
2230000,2240000,2235.0,0,0,0,0,0,685.7152,278.5152,278.5152,0.0,407.2
2240000,2250000,2245.0,0,0,0,0,0,692.0,275.2,275.2,0.0,416.8
2250000,2260000,2255.0,0,0,0,0,0,733.8304,336.2304,281.0304,55.2,397.6
2260000,2270000,2265.0,0,0,0,0,0,847.2,460.0,300.0,160.0,387.2
2270000,2280000,2275.0,0,0,0,0,0,883.3152,507.3152,308.1152,199.2,376.0
2280000,2290000,2285.0,0,0,0,0,0,1012.4608,646.0608,326.0608,320.0,366.4
2290000,2300000,2295.0,0,0,0,0,0,1106.5152,755.3152,339.3152,416.0,351.2
2300000,2310000,2305.0,0,0,0,0,0,1101.7152,732.1152,321.7152,410.4,369.6
2310000,2320000,2315.0,0,0,0,0,0,1405.9456,1037.9456,321.9456,716.0,368.0
2320000,2330000,2325.0,0,0,0,0,0,1301.8304,940.2304,305.8304,634.4,361.6
2330000,2340000,2335.0,0,0,0,0,0,1380.2304,997.0304,286.6304,710.4,383.2
2340000,2350000,2345.0,0,0,0,0,0,1748.4608,1363.6608,289.2608,1074.4,384.8
2350000,2360000,2355.0,0,0,0,0,0,675.7952,275.7952,254.8608,20.9344,400.0
2360000,2370000,2365.0,0,0,0,0,0,677.9456,262.7456,236.3456,26.4,415.2
2370000,2380000,2375.0,0,0,0,0,0,647.4304,232.2304,210.6304,21.6,415.2
2380000,2390000,2385.0,0,0,0,0,0,653.8304,253.0304,229.0304,24.0,400.8
2390000,2400000,2395.0,0,0,0,0,0,644.9152,251.3152,216.9152,34.4,393.6
2400000,2410000,2405.0,0,0,0,0,0,630.8608,226.8608,226.7456,0.1152,404.0
2410000,2420000,2415.0,0,0,0,0,0,603.8912,209.2608,209.2608,0.0,394.6304
2420000,2430000,2425.0,0,0,0,0,0,580.9216,167.4304,167.4304,0.0,413.4912
2430000,2440000,2435.0,0,0,0,0,0,534.4064,146.7456,146.7456,0.0,387.6608
2440000,2450000,2445.0,0,0,0,0,0,460.0064,104.9152,104.9152,0.0,355.0912
2450000,2460000,2455.0,0,0,0,0,0,415.2,121.6,121.6,0.0,293.6
2460000,2470000,2465.0,0,0,0,0,0,423.3152,122.5152,122.5152,0.0,300.8
2470000,2480000,2475.0,0,0,0,0,0,382.5152,69.7152,69.7152,0.0,312.8
2480000,2490000,2485.0,0,0,0,0,0,297.8368,28.9152,28.9152,0.0,268.9216
2490000,2500000,2495.0,0,0,0,0,0,272.2304,32.0,32.0,0.0,240.2304
2500000,2510000,2505.0,0,0,0,0,0,340.2304,104.8,49.6,55.2,235.4304
2510000,2520000,2515.0,0,0,0,0,0,471.4304,248.0,88.0,160.0,223.4304
2520000,2530000,2525.0,0,0,0,0,0,516.4608,294.4,95.2,199.2,222.0608
2530000,2540000,2535.0,0,0,0,0,0,624.4608,436.8,116.8,320.0,187.6608
2540000,2550000,2545.0,0,0,0,0,0,752.1152,594.5152,178.5152,416.0,157.6
2550000,2560000,2555.0,0,0,0,0,0,735.2,573.6,162.4,411.2,161.6
2560000,2570000,2565.0,0,0,0,0,0,1073.6,914.4,200.0,714.4,159.2
2570000,2580000,2575.0,0,0,0,0,0,1068.8,915.2,280.0,635.2,153.6
2580000,2590000,2585.0,0,0,0,0,0,1107.2,953.6,244.8,708.8,153.6
2590000,2600000,2595.0,0,0,0,0,0,1506.5152,1346.5152,272.1152,1074.4,160.0
2600000,2610000,2605.0,0,0,0,0,0,324.9408,161.7408,139.2064,22.5344,163.2
2610000,2620000,2615.0,0,0,0,0,0,216.0,53.6,27.2,26.4,162.4
2620000,2630000,2625.0,0,0,0,0,0,218.5152,52.1152,29.7152,22.4,166.4
2630000,2640000,2635.0,0,0,0,0,0,212.8,54.4,31.2,23.2,158.4
2640000,2650000,2645.0,0,0,0,0,0,224.0,60.0,26.4,33.6,164.0
2650000,2660000,2655.0,0,0,0,0,0,196.9152,28.1152,27.2,0.9152,168.8
2660000,2670000,2665.0,0,0,0,0,0,187.3152,21.7152,21.7152,0.0,165.6
2670000,2680000,2675.0,0,0,0,0,0,192.0,23.2,23.2,0.0,168.8
2680000,2690000,2685.0,0,0,0,0,0,192.8,27.2,27.2,0.0,165.6
2690000,2700000,2695.0,0,0,0,0,0,194.5152,25.7152,25.7152,0.0,168.8
2700000,2710000,2705.0,0,0,0,0,0,192.0,19.2,19.2,0.0,172.8
2710000,2720000,2715.0,0,0,0,0,0,191.2,19.2,19.2,0.0,172.0
2720000,2730000,2725.0,0,0,0,0,0,192.0,19.2,19.2,0.0,172.8
2730000,2740000,2735.0,0,0,0,0,0,191.3152,17.7152,17.7152,0.0,173.6
2740000,2750000,2745.0,0,0,0,0,0,190.4,22.4,22.4,0.0,168.0
2750000,2760000,2755.0,0,0,0,0,0,263.2,88.8,33.6,55.2,174.4
2760000,2770000,2765.0,0,0,0,0,0,401.6,228.0,68.0,160.0,173.6
2770000,2780000,2775.0,0,0,0,0,0,452.8,280.0,80.8,199.2,172.8
2780000,2790000,2785.0,0,0,0,0,0,594.4,424.0,104.0,320.0,170.4
2790000,2800000,2795.0,0,0,0,0,0,751.2,581.6,165.6,416.0,169.6
2800000,2810000,2805.0,0,0,0,0,0,730.4,567.2,155.2,412.0,163.2
2810000,2820000,2815.0,0,0,0,0,0,1076.0,908.0,192.8,715.2,168.0
2820000,2830000,2825.0,0,0,0,0,0,1064.0,894.4,260.8,633.6,169.6
2830000,2840000,2835.0,0,0,0,0,0,1112.0,943.2,233.6,709.6,168.8
2840000,2850000,2845.0,0,0,0,0,0,1509.6,1341.6,264.8,1076.8,168.0
2850000,2860000,2855.0,0,0,0,0,0,319.3408,148.9408,128.8064,20.1344,170.4
2860000,2870000,2865.0,0,0,0,0,0,218.5152,49.7152,24.1152,25.6,168.8
2870000,2880000,2875.0,0,0,0,0,0,215.2,41.6,16.8,24.8,173.6
2880000,2890000,2885.0,0,0,0,0,0,214.4,38.4,17.6,20.8,176.0
2890000,2900000,2895.0,0,0,0,0,0,226.4,50.4,16.0,34.4,176.0
2900000,2910000,2905.0,0,0,0,0,0,190.5152,16.1152,16.0,0.1152,174.4
2910000,2920000,2915.0,0,0,0,0,0,192.0,16.8,16.8,0.0,175.2
2920000,2930000,2925.0,0,0,0,0,0,191.2,23.2,23.2,0.0,168.0
2930000,2940000,2935.0,0,0,0,0,0,193.6,17.6,17.6,0.0,176.0
2940000,2950000,2945.0,0,0,0,0,0,192.0,16.0,16.0,0.0,176.0
2950000,2960000,2955.0,0,0,0,0,0,190.4,16.0,16.0,0.0,174.4
2960000,2970000,2965.0,0,0,0,0,0,191.2,16.0,16.0,0.0,175.2
2970000,2980000,2975.0,0,0,0,0,0,193.6,21.6,21.6,0.0,172.0
2980000,2990000,2985.0,0,0,0,0,0,190.752,20.0,20.0,0.0,170.752
2990000,3000000,2995.0,0,0,0,0,0,190.9824,20.8,20.8,0.0,170.1824
3000000,3010000,3005.0,0,0,0,0,0,188.2432,28.8,28.8,0.0,159.4432
3010000,3020000,3015.0,0,0,0,0,0,166.976,38.5152,38.5152,0.0,128.4608
3020000,3030000,3025.0,0,0,0,0,0,117.6,28.8,28.8,0.0,88.8
3030000,3040000,3035.0,0,0,0,0,0,122.4,41.6,41.6,0.0,80.8
3040000,3050000,3045.0,0,0,0,0,0,120.0,32.8,32.8,0.0,87.2
3050000,3060000,3055.0,0,0,0,0,0,105.7152,16.9152,16.9152,0.0,88.8
3060000,3070000,3065.0,0,0,0,0,0,96.0,8.0,8.0,0.0,88.0
3070000,3080000,3075.0,0,0,0,0,0,96.8,8.0,8.0,0.0,88.8
3080000,3090000,3085.0,0,0,0,0,0,96.0,8.0,8.0,0.0,88.0
3090000,3100000,3095.0,0,0,0,0,0,96.8,16.0,16.0,0.0,80.8
3100000,3110000,3105.0,0,0,0,0,0,96.0,8.0,8.0,0.0,88.0
3110000,3120000,3115.0,0,0,0,0,0,96.8,8.0,8.0,0.0,88.8
3120000,3130000,3125.0,0,0,0,0,0,96.0,8.0,8.0,0.0,88.0
3130000,3140000,3135.0,0,0,0,0,0,96.8,8.0,8.0,0.0,88.8
3140000,3150000,3145.0,0,0,0,0,0,96.0,14.4,14.4,0.0,81.6
3150000,3160000,3155.0,0,0,0,0,0,96.8,9.6,9.6,0.0,87.2
3160000,3170000,3165.0,0,0,0,0,0,96.0,8.0,8.0,0.0,88.0
3170000,3180000,3175.0,0,0,0,0,0,96.8,8.0,8.0,0.0,88.8
